year,county_code,county_name,asd_desc,acres,farms,operations_head,operations_with_rent,rent_expense,rent_irrigated,rent_nonirrigated,rent_pasture,acres_part_owned,acres_part_rented,cropland_acres,pasture_acres,woodland_acres,woodland_pastured_acres,acres_owned,acres_part,acres_tenant_rented,owned_acres,rented_acres,rent_irrigated_impute,rent_nonirrigated_impute,rent_pasture_impute,taxes,taxes_operations,net_cash_operations,net_cash_total,receipt_operations,receipts,agland,agland_operations,agland_per_acre,agland_per_operation,fips
2006,019,CARROLL,EAST CENTRAL,121000,730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39019
2006,021,CHAMPAIGN,WEST CENTRAL,206000,920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39021
2006,023,CLARK,WEST CENTRAL,165000,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39023
2006,025,CLERMONT,SOUTHWEST,110000,960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39025
2006,027,CLINTON,SOUTHWEST,230000,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39027
2006,029,COLUMBIANA,NORTHEAST,137000,1160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39029
2006,031,COSHOCTON,EAST CENTRAL,173000,1020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39031
2006,033,CRAWFORD,NORTH CENTRAL,227000,680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39033
2006,035,CUYAHOGA,NORTHEAST,5000,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39035
2006,037,DARKE,WEST CENTRAL,332000,1720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39037
2006,039,DEFIANCE,NORTHWEST,203000,960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39039
2006,041,DELAWARE,CENTRAL,162000,770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39041
2006,043,ERIE,NORTH CENTRAL,91000,390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39043
2006,045,FAIRFIELD,CENTRAL,194000,1150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39045
2006,047,FAYETTE,CENTRAL,209000,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39047
2006,049,FRANKLIN,CENTRAL,84000,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39049
2006,051,FULTON,NORTHWEST,197000,770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39051
2006,053,GALLIA,SOUTH CENTRAL,115000,920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39053
2006,055,GEAUGA,NORTHEAST,63000,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39055
2006,057,GREENE,SOUTHWEST,170000,810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39057
2006,059,GUERNSEY,SOUTHEAST,134000,880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39059
2006,061,HAMILTON,SOUTHWEST,30000,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39061
2006,063,HANCOCK,NORTHWEST,266000,960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39063
2006,065,HARDIN,WEST CENTRAL,244000,830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39065
2006,067,HARRISON,EAST CENTRAL,130000,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39067
2006,069,HENRY,NORTHWEST,234000,830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39069
2006,071,HIGHLAND,SOUTH CENTRAL,260000,1350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39071
2006,073,HOCKING,SOUTHEAST,51000,430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39073
2006,075,HOLMES,EAST CENTRAL,196000,1760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39075
2006,077,HURON,NORTH CENTRAL,224000,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39077
2006,079,JACKSON,SOUTH CENTRAL,76000,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39079
2006,081,JEFFERSON,EAST CENTRAL,69000,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39081
2006,083,KNOX,CENTRAL,207000,1220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39083
2006,085,LAKE,NORTHEAST,19000,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39085
2006,087,LAWRENCE,SOUTH CENTRAL,63000,630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39087
2006,089,LICKING,CENTRAL,234000,1450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39089
2006,091,LOGAN,WEST CENTRAL,219000,1030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39091
2006,093,LORAIN,NORTH CENTRAL,153000,960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39093
2006,095,LUCAS,NORTHWEST,75000,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39095
2006,097,MADISON,CENTRAL,243000,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39097
2006,099,MAHONING,NORTHEAST,76000,640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39099
2006,101,MARION,CENTRAL,204000,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39101
2006,103,MEDINA,NORTHEAST,118000,1170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39103
2006,105,MEIGS,SOUTHEAST,87000,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39105
2006,107,MERCER,WEST CENTRAL,264000,1240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39107
2006,109,MIAMI,WEST CENTRAL,185000,1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39109
2006,111,MONROE,SOUTHEAST,106000,640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39111
2006,113,MONTGOMERY,SOUTHWEST,102000,820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39113
2006,115,MORGAN,SOUTHEAST,100000,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39115
2006,117,MORROW,CENTRAL,173000,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39117
2006,119,MUSKINGUM,SOUTHEAST,189000,1190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39119
2006,121,NOBLE,SOUTHEAST,104000,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39121
2006,123,OTTAWA,NORTH CENTRAL,110000,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39123
2006,125,PAULDING,NORTHWEST,230000,640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39125
2006,127,PERRY,SOUTHEAST,94000,630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39127
2006,129,PICKAWAY,CENTRAL,267000,770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39129
2006,131,PIKE,SOUTH CENTRAL,83000,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39131
2006,133,PORTAGE,NORTHEAST,94000,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39133
2006,135,PREBLE,SOUTHWEST,196000,1030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39135
2006,137,PUTNAM,NORTHWEST,306000,1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39137
2006,139,RICHLAND,NORTH CENTRAL,157000,1060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39139
2006,141,ROSS,CENTRAL,243000,930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39141
2006,143,SANDUSKY,NORTH CENTRAL,194000,790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39143
2006,145,SCIOTO,SOUTH CENTRAL,96000,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39145
2006,147,SENECA,NORTH CENTRAL,278000,1140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39147
2006,149,SHELBY,WEST CENTRAL,204000,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39149
2006,151,STARK,NORTHEAST,142000,1310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39151
2006,153,SUMMIT,NORTHEAST,19000,370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39153
2006,155,TRUMBULL,NORTHEAST,123000,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39155
2006,157,TUSCARAWAS,EAST CENTRAL,155000,1060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39157
2006,159,UNION,CENTRAL,242000,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39159
2006,161,VAN WERT,NORTHWEST,245000,680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39161
2006,163,VINTON,SOUTHEAST,44000,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39163
2006,165,WARREN,SOUTHWEST,124000,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39165
2006,167,WASHINGTON,SOUTHEAST,140000,930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39167
2006,169,WAYNE,NORTHEAST,259000,1830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39169
2006,171,WILLIAMS,NORTHWEST,208000,1070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39171
2006,173,WOOD,NORTHWEST,304000,1040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39173
2006,175,WYANDOT,NORTH CENTRAL,201000,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39175
2007,001,ADAMS,SOUTH CENTRAL,183961,1379,6,157,1097000,NA,NA,NA,31594,40458,95690,36151,42560,9765,108245,72052,3664,139839,44122,NA,NA,NA,1833000,1285,1379,6914000,507,3238000,524139000,1379,2849,380087,39001
2007,003,ALLEN,NORTHWEST,187238,946,2,300,7001000,NA,NA,NA,45709,85686,170421,972,8756,409,42735,131395,13108,88444,98794,NA,NA,NA,2336000,866,946,27416000,370,2835000,670407000,946,3581,708676,39003
2007,005,ASHLAND,NORTH CENTRAL,150534,1058,14,285,3209000,NA,NA,NA,42640,49546,109312,10042,21825,1516,52235,92186,6113,94875,55659,NA,NA,NA,2298000,982,1058,18750000,408,2500000,563503000,1058,3743,532611,39005
2007,007,ASHTABULA,NORTHEAST,161698,1127,1,201,1365000,NA,NA,NA,48552,48102,106255,10461,34898,2599,60505,96654,4539,109057,52641,NA,NA,NA,2542000,1063,1127,12143000,355,3358000,471095000,1127,2913,418008,39007
2007,009,ATHENS,SOUTHEAST,82182,585,NA,51,259000,NA,NA,NA,16255,12538,26217,19032,30169,8507,51721,28793,1668,67976,14206,NA,NA,NA,1096000,540,585,164000,107,436000,213089000,585,2593,364254,39009
2007,011,AUGLAIZE,WEST CENTRAL,213296,1059,5,395,8541000,NA,NA,NA,58294,86097,192248,2118,11072,850,51682,144391,17223,109976,103320,NA,NA,NA,2093000,960,1059,42936000,529,3740000,813078000,1059,3812,767779,39011
2007,013,BELMONT,EAST CENTRAL,129106,681,3,87,384000,NA,NA,NA,33313,31883,42554,50193,30944,10758,59473,65196,4437,92786,36320,NA,NA,NA,1150000,642,681,543000,87,561000,271789000,681,2105,399103,39013
2007,015,BROWN,SOUTH CENTRAL,240389,1487,9,275,4913000,NA,NA,NA,51088,88789,173184,23894,32695,10325,94266,139877,6246,145354,95035,NA,NA,NA,2323000,1357,1487,14137000,620,3620000,704092000,1487,2929,473499,39015
2007,017,BUTLER,SOUTHWEST,127194,949,10,182,3116000,NA,NA,NA,26015,53257,96442,13493,11345,3479,43988,79272,3934,70003,57191,NA,NA,NA,2356000,878,949,10810000,328,5010000,590115000,949,4639,621828,39017
2007,019,CARROLL,EAST CENTRAL,116853,774,3,145,1735000,NA,NA,NA,33985,25312,62189,19679,27874,4826,51049,59297,6507,85034,31819,NA,NA,NA,1402000,733,774,4743000,186,1109000,372043000,774,3184,480676,39019
2007,021,CHAMPAIGN,WEST CENTRAL,204901,931,9,266,10128000,NA,NA,NA,50666,90749,177052,9691,10269,1617,46169,141415,17317,96835,108066,NA,NA,NA,2012000,841,931,35981000,422,4359000,749606000,931,3658,805163,39021
2007,023,CLARK,WEST CENTRAL,177335,744,11,231,9766000,NA,NA,NA,43049,89933,153465,8290,8901,1255,30156,132982,14197,73205,104130,NA,NA,NA,2037000,670,744,36284000,327,4219000,678504000,744,3826,911967,39023
2007,025,CLERMONT,SOUTHWEST,104691,898,3,119,2404000,NA,NA,NA,20775,42073,75839,10534,13781,3006,37647,62848,4196,58422,46269,NA,NA,NA,1804000,824,898,1096000,299,2479000,434251000,898,4148,483575,39025
2007,027,CLINTON,SOUTHWEST,218493,799,4,239,8296000,NA,NA,NA,59657,89078,195889,4827,10498,1797,52486,148735,17272,112143,106350,NA,NA,NA,2179000,733,799,27799000,339,3305000,787207000,799,3603,985240,39027
2007,029,COLUMBIANA,NORTHEAST,130952,1056,5,217,1913000,NA,NA,NA,34638,35333,87153,15210,21283,3179,52003,69971,8978,86641,44311,NA,NA,NA,1884000,987,1056,19131000,324,2928000,502285000,1056,3836,475649,39029
2007,031,COSHOCTON,EAST CENTRAL,171084,1032,15,169,1886000,NA,NA,NA,48338,38879,91868,32707,36017,6541,81608,87217,2259,129946,41138,NA,NA,NA,1797000,979,1032,13568000,293,2279000,505808000,1032,2956,490124,39031
2007,033,CRAWFORD,NORTH CENTRAL,219566,682,NA,247,10606000,NA,NA,NA,74199,91776,200751,2087,10369,325,36911,165975,16680,111110,108456,NA,NA,NA,1496000,626,682,27040000,347,3691000,702543000,682,3200,1030121,39033
2007,035,CUYAHOGA,NORTHEAST,2910,127,NA,20,231000,NA,NA,NA,305,335,1219,475,803,34,1837,640,433,2142,768,NA,NA,NA,441000,114,127,2893000,32,1584000,64999000,127,22336,511801,39035
2007,037,DARKE,WEST CENTRAL,350450,1772,13,561,13249000,NA,NA,NA,118712,144810,319890,5388,12954,1169,68765,263522,18163,187477,162973,NA,NA,NA,3894000,1656,1772,149872000,668,5812000,1470059000,1772,4195,829604,39037
2007,039,DEFIANCE,NORTHWEST,233213,1141,NA,265,5255000,NA,NA,NA,59854,103739,202932,1242,19439,1236,62318,163593,7302,122172,111041,NA,NA,NA,2156000,1072,1141,32137000,483,3726000,695647000,1141,2983,609682,39039
2007,041,DELAWARE,CENTRAL,138140,726,2,182,6279000,NA,NA,NA,23383,71426,122444,4654,6251,669,30416,94809,12915,53799,84341,NA,NA,NA,1772000,645,726,29582000,262,3824000,618512000,726,4477,851945,39041
2007,043,ERIE,NORTH CENTRAL,84085,403,NA,160,3537000,NA,NA,NA,27885,35972,75261,1637,4372,149,12621,63857,7607,40506,43579,NA,NA,NA,1373000,367,403,6709000,192,2064000,335805000,403,3994,833263,39043
2007,045,FAIRFIELD,CENTRAL,177772,1112,13,232,5406000,NA,NA,NA,40303,75888,140666,10585,15617,2718,49202,116191,12379,89505,88267,NA,NA,NA,2446000,1021,1112,19429000,316,2735000,752185000,1112,4231,676425,39045
2007,047,FAYETTE,CENTRAL,218250,585,1,208,10145000,NA,NA,NA,48675,87217,197629,6485,5720,820,50066,135892,32292,98741,119509,NA,NA,NA,1848000,529,585,30906000,207,3702000,732902000,585,3358,1252824,39047
2007,049,FRANKLIN,CENTRAL,59601,429,1,103,2680000,NA,NA,NA,10231,31511,50618,3152,2801,415,13100,41742,4759,23331,36270,NA,NA,NA,1413000,379,429,13967000,113,2132000,282938000,429,4747,659530,39049
2007,051,FULTON,NORTHWEST,183913,763,1,290,12102000,NA,NA,NA,47620,96624,171973,756,6186,233,29122,144244,10547,76742,107171,NA,NA,NA,1938000,715,763,32283000,283,2803000,659311000,763,3585,864104,39051
2007,053,GALLIA,SOUTH CENTRAL,116945,993,3,95,237000,NA,NA,NA,19805,20024,38060,37348,34703,15824,71059,39829,6057,90864,26081,NA,NA,NA,1577000,924,993,-728000,238,1045000,321314000,993,2748,323579,39053
2007,055,GEAUGA,NORTHEAST,56558,888,9,98,592000,NA,NA,NA,10763,11408,29541,7768,14389,2317,31298,22171,3089,42061,14497,NA,NA,NA,2416000,828,888,3655000,237,3256000,340436000,888,6019,383374,39055
2007,057,GREENE,SOUTHWEST,162533,776,7,184,8300000,NA,NA,NA,25132,78709,142281,5990,7783,2582,42350,103841,16342,67482,95051,NA,NA,NA,2239000,713,776,22777000,284,3952000,637268000,776,3921,821221,39057
2007,059,GUERNSEY,SOUTHEAST,137584,883,12,98,450000,NA,NA,NA,25509,35297,49036,48318,32748,14719,72716,60806,4062,98225,39359,NA,NA,NA,1345000,830,883,586000,158,959000,358791000,883,2608,406332,39059
2007,061,HAMILTON,SOUTHWEST,21290,291,1,39,701000,NA,NA,NA,2832,3859,12268,3006,4283,859,12365,6691,2234,15197,6093,NA,NA,NA,568000,258,291,4772000,69,926000,141067000,291,6626,484766,39061
2007,063,HANCOCK,NORTHWEST,247981,922,1,327,9008000,NA,NA,NA,63374,116771,228555,2179,8176,229,51301,180145,16535,114675,133306,NA,NA,NA,1866000,848,922,34531000,491,3991000,806180000,922,3251,874382,39063
2007,065,HARDIN,WEST CENTRAL,256822,847,2,292,11356000,NA,NA,NA,65663,122008,230547,3664,14036,716,49286,187671,19865,114949,141873,NA,NA,NA,1761000,773,847,65004000,397,5618000,832439000,847,3241,982809,39065
2007,067,HARRISON,EAST CENTRAL,93342,418,2,67,561000,NA,NA,NA,24575,27156,38737,29637,19423,6041,40350,51731,1261,64925,28417,NA,NA,NA,639000,383,418,1933000,58,725000,212204000,418,2273,507665,39067
2007,069,HENRY,NORTHWEST,232238,881,1,292,10411000,NA,NA,NA,49549,131459,218797,694,6836,120,28307,181008,22923,77856,154382,NA,NA,NA,1689000,814,881,39131000,450,2676000,784466000,881,3378,890427,39069
2007,071,HIGHLAND,SOUTH CENTRAL,269803,1497,15,296,6572000,NA,NA,NA,57844,95378,203208,20892,32996,5876,107831,153222,8750,165675,104128,NA,NA,NA,2386000,1398,1497,17135000,550,3839000,843357000,1497,3126,563365,39071
